,STUDY_ID,DAY,MONTH,YEAR,SAMPLE_DESC,PLOT,ID_SPECIES,LATITUDE,LONGITUDE,sum.allrawdata.ABUNDANCE,sum.allrawdata.BIOMASS,GENUS,SPECIES,GENUS_SPECIES
827,10,NA,NA,1992,47.400000_-95.120000_2_Control_0_Small,2,24,47.4,-95.12,4,0,Acer,spicatum,Acer spicatum
828,10,NA,NA,1992,47.400000_-95.120000_2_Control_0_Tall,2,23,47.4,-95.12,5,0,Acer,saccharum,Acer saccharum
829,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Medium,2,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
830,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Medium,2,23,47.4,-95.12,4,0,Acer,saccharum,Acer saccharum
831,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Medium,2,24,47.4,-95.12,2,0,Acer,spicatum,Acer spicatum
832,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Medium,2,607,47.4,-95.12,10,0,Corylus,cornuta,Corylus cornuta
833,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Small,2,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
834,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Small,2,22,47.4,-95.12,8,0,Acer,rubrum,Acer rubrum
835,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Small,2,23,47.4,-95.12,12,0,Acer,saccharum,Acer saccharum
836,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Small,2,24,47.4,-95.12,8,0,Acer,spicatum,Acer spicatum
837,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Small,2,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
838,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Tall,2,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
839,10,NA,NA,1992,47.400000_-95.120000_2_Control_Base_Tall,2,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
840,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Medium,2,22,47.4,-95.12,4,0,Acer,rubrum,Acer rubrum
841,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Medium,2,23,47.4,-95.12,8,0,Acer,saccharum,Acer saccharum
842,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Medium,2,607,47.4,-95.12,5,0,Corylus,cornuta,Corylus cornuta
843,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Small,2,1912,47.4,-95.12,2,0,Populus,sp,Populus sp
844,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Small,2,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
845,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Small,2,22,47.4,-95.12,16,0,Acer,rubrum,Acer rubrum
846,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Small,2,23,47.4,-95.12,15,0,Acer,saccharum,Acer saccharum
847,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Small,2,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
848,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Small,2,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
849,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_0_Tall,2,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
850,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Medium,2,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
851,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Medium,2,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
852,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Medium,2,607,47.4,-95.12,25,0,Corylus,cornuta,Corylus cornuta
853,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Small,2,1848,47.4,-95.12,1,0,Pinus,strobus,Pinus strobus
854,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Small,2,22,47.4,-95.12,7,0,Acer,rubrum,Acer rubrum
855,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Small,2,23,47.4,-95.12,5,0,Acer,saccharum,Acer saccharum
856,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Small,2,24,47.4,-95.12,6,0,Acer,spicatum,Acer spicatum
857,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Small,2,607,47.4,-95.12,13,0,Corylus,cornuta,Corylus cornuta
858,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Tall,2,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
859,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Tall,2,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
860,10,NA,NA,1992,47.400000_-95.120000_2_Treefall_Base_Tall,2,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
861,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Medium,34,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
862,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Medium,34,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
863,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Medium,34,24,47.4,-95.12,9,0,Acer,spicatum,Acer spicatum
864,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Medium,34,607,47.4,-95.12,11,0,Corylus,cornuta,Corylus cornuta
865,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Small,34,1912,47.4,-95.12,2,0,Populus,sp,Populus sp
866,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Small,34,2068,47.4,-95.12,9,0,Rubus,flagellaris,Rubus flagellaris
867,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Small,34,22,47.4,-95.12,9,0,Acer,rubrum,Acer rubrum
868,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Small,34,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
869,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Small,34,24,47.4,-95.12,7,0,Acer,spicatum,Acer spicatum
870,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Small,34,607,47.4,-95.12,5,0,Corylus,cornuta,Corylus cornuta
871,10,NA,NA,1992,47.400000_-95.120000_34_Control_0_Tall,34,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
872,10,NA,NA,1992,47.400000_-95.120000_34_Control_Base_Medium,34,2025,47.4,-95.12,1,0,Quercus,macrocarpa,Quercus macrocarpa
873,10,NA,NA,1992,47.400000_-95.120000_34_Control_Base_Medium,34,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
874,10,NA,NA,1992,47.400000_-95.120000_34_Control_Base_Medium,34,2427,47.4,-95.12,1,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
875,10,NA,NA,1992,47.400000_-95.120000_34_Control_Base_Small,34,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
876,10,NA,NA,1992,47.400000_-95.120000_34_Control_Base_Small,34,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
877,10,NA,NA,1992,47.400000_-95.120000_34_Control_Base_Small,34,24,47.4,-95.12,5,0,Acer,spicatum,Acer spicatum
878,10,NA,NA,1992,47.400000_-95.120000_34_Control_Base_Tall,34,2025,47.4,-95.12,1,0,Quercus,macrocarpa,Quercus macrocarpa
879,10,NA,NA,1992,47.400000_-95.120000_34_Control_Base_Tall,34,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
880,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_0_Medium,34,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
881,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_0_Medium,34,24,47.4,-95.12,2,0,Acer,spicatum,Acer spicatum
882,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_0_Small,34,1912,47.4,-95.12,3,0,Populus,sp,Populus sp
883,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_0_Small,34,22,47.4,-95.12,5,0,Acer,rubrum,Acer rubrum
884,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_0_Small,34,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
885,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_0_Small,34,24,47.4,-95.12,7,0,Acer,spicatum,Acer spicatum
886,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_0_Small,34,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
887,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_0_Tall,34,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
888,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_0_Tall,34,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
889,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_Base_Medium,34,135,47.4,-95.12,1,0,Amelanchier,laevis,Amelanchier laevis
890,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_Base_Medium,34,24,47.4,-95.12,2,0,Acer,spicatum,Acer spicatum
891,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_Base_Small,34,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
892,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_Base_Small,34,23,47.4,-95.12,7,0,Acer,saccharum,Acer saccharum
893,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_Base_Small,34,24,47.4,-95.12,7,0,Acer,spicatum,Acer spicatum
894,10,NA,NA,1992,47.400000_-95.120000_34_Treefall_Base_Tall,34,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
895,10,NA,NA,1992,47.400000_-95.120000_36_Control_0_Medium,36,23,47.4,-95.12,8,0,Acer,saccharum,Acer saccharum
896,10,NA,NA,1992,47.400000_-95.120000_36_Control_0_Small,36,22,47.4,-95.12,4,0,Acer,rubrum,Acer rubrum
897,10,NA,NA,1992,47.400000_-95.120000_36_Control_0_Small,36,23,47.4,-95.12,52,0,Acer,saccharum,Acer saccharum
898,10,NA,NA,1992,47.400000_-95.120000_36_Control_0_Small,36,336,47.4,-95.12,1,0,Betula,papyrifera,Betula papyrifera
899,10,NA,NA,1992,47.400000_-95.120000_9_Control_Base_Medium,9,607,47.4,-95.12,22,0,Corylus,cornuta,Corylus cornuta
900,10,NA,NA,1992,47.400000_-95.120000_9_Control_Base_Small,9,135,47.4,-95.12,1,0,Amelanchier,laevis,Amelanchier laevis
901,10,NA,NA,1992,47.400000_-95.120000_9_Control_Base_Small,9,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
902,10,NA,NA,1992,47.400000_-95.120000_9_Control_Base_Small,9,2069,47.4,-95.12,13,0,Rubus,idaeus,Rubus idaeus
903,10,NA,NA,1992,47.400000_-95.120000_9_Control_Base_Small,9,607,47.4,-95.12,8,0,Corylus,cornuta,Corylus cornuta
904,10,NA,NA,1992,47.400000_-95.120000_9_Control_Base_Tall,9,336,47.4,-95.12,1,0,Betula,papyrifera,Betula papyrifera
905,10,NA,NA,1992,47.400000_-95.120000_9_Control_Base_Tall,9,607,47.4,-95.12,7,0,Corylus,cornuta,Corylus cornuta
906,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_0_Medium,9,607,47.4,-95.12,4,0,Corylus,cornuta,Corylus cornuta
907,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_0_Small,9,22,47.4,-95.12,10,0,Acer,rubrum,Acer rubrum
908,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_0_Small,9,2427,47.4,-95.12,1,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
909,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_0_Small,9,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
910,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_0_Small,9,607,47.4,-95.12,2,0,Corylus,cornuta,Corylus cornuta
911,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_0_Tall,9,607,47.4,-95.12,7,0,Corylus,cornuta,Corylus cornuta
912,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_Base_Medium,9,2427,47.4,-95.12,3,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
913,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_Base_Medium,9,607,47.4,-95.12,12,0,Corylus,cornuta,Corylus cornuta
914,10,NA,NA,1992,47.400000_-95.120000_36_Treefall_0_Medium,36,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
915,10,NA,NA,1984,47.400000_-95.120000_12_Control_0_Medium,12,607,47.4,-95.12,12,0,Corylus,cornuta,Corylus cornuta
916,10,NA,NA,1984,47.400000_-95.120000_12_Control_0_Small,12,1911,47.4,-95.12,1,0,Populus,pinnata,Populus pinnata
917,10,NA,NA,1984,47.400000_-95.120000_12_Control_0_Small,12,22,47.4,-95.12,20,0,Acer,rubrum,Acer rubrum
918,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_Base_Small,9,2405,47.4,-95.12,1,0,Vaccinium,angustifolium,Vaccinium angustifolium
919,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_Base_Small,9,2427,47.4,-95.12,3,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
920,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_Base_Small,9,607,47.4,-95.12,15,0,Corylus,cornuta,Corylus cornuta
921,10,NA,NA,1992,47.400000_-95.120000_9_Treefall_Base_Tall,9,607,47.4,-95.12,9,0,Corylus,cornuta,Corylus cornuta
922,10,NA,NA,1996,47.400000_-95.120000_1_Control_0_Medium,1,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
923,10,NA,NA,1996,47.400000_-95.120000_1_Control_0_Medium,1,2427,47.4,-95.12,4,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
924,10,NA,NA,1996,47.400000_-95.120000_1_Control_0_Medium,1,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
925,10,NA,NA,1996,47.400000_-95.120000_1_Control_0_Medium,1,605,47.4,-95.12,2,0,Cornus,rugosa,Cornus rugosa
926,10,NA,NA,1996,47.400000_-95.120000_1_Control_0_Medium,1,607,47.4,-95.12,2,0,Corylus,cornuta,Corylus cornuta
927,10,NA,NA,1996,47.400000_-95.120000_1_Control_0_Small,1,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
928,10,NA,NA,1996,47.400000_-95.120000_1_Control_0_Small,1,1959,47.4,-95.12,1,0,Prunus,virginiana,Prunus virginiana
929,10,NA,NA,1996,47.400000_-95.120000_1_Control_0_Small,1,2427,47.4,-95.12,1,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
930,10,NA,NA,1996,47.400000_-95.120000_1_Control_0_Tall,1,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
931,10,NA,NA,1996,47.400000_-95.120000_1_Control_Base_Medium,1,607,47.4,-95.12,16,0,Corylus,cornuta,Corylus cornuta
932,10,NA,NA,1996,47.400000_-95.120000_1_Control_Base_Small,1,1848,47.4,-95.12,1,0,Pinus,strobus,Pinus strobus
933,10,NA,NA,1996,47.400000_-95.120000_1_Control_Base_Small,1,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
934,10,NA,NA,1996,47.400000_-95.120000_1_Control_Base_Small,1,24,47.4,-95.12,3,0,Acer,spicatum,Acer spicatum
935,10,NA,NA,1996,47.400000_-95.120000_1_Control_Base_Small,1,607,47.4,-95.12,4,0,Corylus,cornuta,Corylus cornuta
936,10,NA,NA,1996,47.400000_-95.120000_1_Treefall_0_Small,1,24,47.4,-95.12,3,0,Acer,spicatum,Acer spicatum
937,10,NA,NA,1996,47.400000_-95.120000_1_Treefall_0_Tall,1,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
938,10,NA,NA,1996,47.400000_-95.120000_1_Treefall_0_Tall,1,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
939,10,NA,NA,1996,47.400000_-95.120000_1_Treefall_Base_Medium,1,1959,47.4,-95.12,1,0,Prunus,virginiana,Prunus virginiana
940,10,NA,NA,1996,47.400000_-95.120000_1_Treefall_Base_Medium,1,607,47.4,-95.12,17,0,Corylus,cornuta,Corylus cornuta
941,10,NA,NA,1996,47.400000_-95.120000_1_Treefall_Base_Small,1,22,47.4,-95.12,2,0,Acer,rubrum,Acer rubrum
942,10,NA,NA,1996,47.400000_-95.120000_1_Treefall_Base_Small,1,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
943,10,NA,NA,1996,47.400000_-95.120000_1_Treefall_Base_Tall,1,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
944,10,NA,NA,1996,47.400000_-95.120000_1_Treefall_Base_Tall,1,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
945,10,NA,NA,1984,47.400000_-95.120000_1_Control_0_Small,1,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
946,10,NA,NA,1996,47.400000_-95.120000_2_Control_0_Medium,2,24,47.4,-95.12,6,0,Acer,spicatum,Acer spicatum
947,10,NA,NA,1996,47.400000_-95.120000_2_Control_0_Medium,2,607,47.4,-95.12,11,0,Corylus,cornuta,Corylus cornuta
948,10,NA,NA,1996,47.400000_-95.120000_2_Control_0_Small,2,1474,47.4,-95.12,1,0,Lonicera,canadensis,Lonicera canadensis
949,10,NA,NA,1996,47.400000_-95.120000_2_Control_0_Small,2,1912,47.4,-95.12,6,0,Populus,sp,Populus sp
950,10,NA,NA,1996,47.400000_-95.120000_2_Control_0_Small,2,22,47.4,-95.12,4,0,Acer,rubrum,Acer rubrum
951,10,NA,NA,1996,47.400000_-95.120000_2_Control_0_Small,2,23,47.4,-95.12,6,0,Acer,saccharum,Acer saccharum
952,10,NA,NA,1996,47.400000_-95.120000_2_Control_0_Small,2,24,47.4,-95.12,2,0,Acer,spicatum,Acer spicatum
953,10,NA,NA,1984,47.400000_-95.120000_35_Treefall_0_Small,35,24,47.4,-95.12,3,0,Acer,spicatum,Acer spicatum
954,10,NA,NA,1984,47.400000_-95.120000_35_Treefall_0_Small,35,607,47.4,-95.12,5,0,Corylus,cornuta,Corylus cornuta
955,10,NA,NA,1984,47.400000_-95.120000_35_Treefall_0_Tall,35,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
956,10,NA,NA,1996,47.400000_-95.120000_38_Treefall_0_Small,38,22,47.4,-95.12,7,0,Acer,rubrum,Acer rubrum
957,10,NA,NA,1996,47.400000_-95.120000_38_Treefall_0_Small,38,23,47.4,-95.12,41,0,Acer,saccharum,Acer saccharum
958,10,NA,NA,1996,47.400000_-95.120000_38_Treefall_Base_Medium,38,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
959,10,NA,NA,1984,47.400000_-95.120000_35_Treefall_Base_Small,35,1474,47.4,-95.12,1,0,Lonicera,canadensis,Lonicera canadensis
960,10,NA,NA,1984,47.400000_-95.120000_35_Treefall_Base_Small,35,2068,47.4,-95.12,2,0,Rubus,flagellaris,Rubus flagellaris
961,10,NA,NA,1984,47.400000_-95.120000_35_Treefall_Base_Small,35,22,47.4,-95.12,6,0,Acer,rubrum,Acer rubrum
962,10,NA,NA,1984,47.400000_-95.120000_35_Treefall_Base_Small,35,23,47.4,-95.12,85,0,Acer,saccharum,Acer saccharum
963,10,NA,NA,1984,47.400000_-95.120000_36_Control_0_Medium,36,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
964,10,NA,NA,1984,47.400000_-95.120000_36_Control_0_Medium,36,23,47.4,-95.12,7,0,Acer,saccharum,Acer saccharum
965,10,NA,NA,1984,47.400000_-95.120000_36_Control_0_Medium,36,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
966,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Medium,39,2427,47.4,-95.12,1,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
967,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Medium,39,604,47.4,-95.12,1,0,Cornus,racemosa,Cornus racemosa
968,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Medium,39,605,47.4,-95.12,1,0,Cornus,rugosa,Cornus rugosa
969,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Medium,39,607,47.4,-95.12,14,0,Corylus,cornuta,Corylus cornuta
970,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Small,39,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
971,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Small,39,1959,47.4,-95.12,1,0,Prunus,virginiana,Prunus virginiana
972,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Small,39,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
973,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Small,39,2427,47.4,-95.12,16,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
974,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Small,39,604,47.4,-95.12,5,0,Cornus,racemosa,Cornus racemosa
975,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Small,39,605,47.4,-95.12,1,0,Cornus,rugosa,Cornus rugosa
976,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Small,39,607,47.4,-95.12,6,0,Corylus,cornuta,Corylus cornuta
977,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Tall,39,605,47.4,-95.12,2,0,Cornus,rugosa,Cornus rugosa
978,10,NA,NA,1996,47.400000_-95.120000_39_Control_0_Tall,39,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
979,10,NA,NA,1996,47.400000_-95.120000_39_Control_Base_Medium,39,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
980,10,NA,NA,1996,47.400000_-95.120000_39_Control_Base_Medium,39,604,47.4,-95.12,2,0,Cornus,racemosa,Cornus racemosa
981,10,NA,NA,1996,47.400000_-95.120000_39_Control_Base_Medium,39,607,47.4,-95.12,22,0,Corylus,cornuta,Corylus cornuta
982,10,NA,NA,1996,47.400000_-95.120000_39_Control_Base_Small,39,22,47.4,-95.12,4,0,Acer,rubrum,Acer rubrum
983,10,NA,NA,1996,47.400000_-95.120000_39_Control_Base_Small,39,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
984,10,NA,NA,1996,47.400000_-95.120000_39_Control_Base_Small,39,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
985,10,NA,NA,1996,47.400000_-95.120000_39_Control_Base_Small,39,604,47.4,-95.12,2,0,Cornus,racemosa,Cornus racemosa
986,10,NA,NA,1996,47.400000_-95.120000_39_Control_Base_Small,39,607,47.4,-95.12,5,0,Corylus,cornuta,Corylus cornuta
987,10,NA,NA,1996,47.400000_-95.120000_39_Control_Base_Tall,39,605,47.4,-95.12,2,0,Cornus,rugosa,Cornus rugosa
988,10,NA,NA,1996,47.400000_-95.120000_39_Treefall_0_Medium,39,604,47.4,-95.12,2,0,Cornus,racemosa,Cornus racemosa
989,10,NA,NA,1996,47.400000_-95.120000_39_Treefall_0_Medium,39,605,47.4,-95.12,1,0,Cornus,rugosa,Cornus rugosa
990,10,NA,NA,1996,47.400000_-95.120000_39_Treefall_0_Medium,39,607,47.4,-95.12,6,0,Corylus,cornuta,Corylus cornuta
991,10,NA,NA,1996,47.400000_-95.120000_39_Treefall_0_Small,39,1959,47.4,-95.12,6,0,Prunus,virginiana,Prunus virginiana
992,10,NA,NA,1996,47.400000_-95.120000_39_Treefall_0_Small,39,2427,47.4,-95.12,1,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
993,10,NA,NA,1996,47.400000_-95.120000_39_Treefall_0_Small,39,604,47.4,-95.12,2,0,Cornus,racemosa,Cornus racemosa
994,10,NA,NA,1996,47.400000_-95.120000_39_Treefall_0_Small,39,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
995,10,NA,NA,1996,47.400000_-95.120000_34_Control_0_Tall,34,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
996,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Medium,34,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
997,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Medium,34,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
998,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Medium,34,605,47.4,-95.12,1,0,Cornus,rugosa,Cornus rugosa
999,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Small,34,135,47.4,-95.12,2,0,Amelanchier,laevis,Amelanchier laevis
1000,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Small,34,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
1001,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Small,34,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
1002,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Small,34,22,47.4,-95.12,2,0,Acer,rubrum,Acer rubrum
1003,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Small,34,23,47.4,-95.12,7,0,Acer,saccharum,Acer saccharum
1004,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Small,34,24,47.4,-95.12,3,0,Acer,spicatum,Acer spicatum
1005,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Small,34,605,47.4,-95.12,1,0,Cornus,rugosa,Cornus rugosa
1006,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Tall,34,2025,47.4,-95.12,1,0,Quercus,macrocarpa,Quercus macrocarpa
1007,10,NA,NA,1996,47.400000_-95.120000_34_Control_Base_Tall,34,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
1008,10,NA,NA,1996,47.400000_-95.120000_34_Treefall_0_Medium,34,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
1009,10,NA,NA,1996,47.400000_-95.120000_34_Treefall_0_Small,34,22,47.4,-95.12,14,0,Acer,rubrum,Acer rubrum
1010,10,NA,NA,1996,47.400000_-95.120000_34_Treefall_0_Small,34,23,47.4,-95.12,45,0,Acer,saccharum,Acer saccharum
1011,10,NA,NA,1996,47.400000_-95.120000_34_Treefall_0_Small,34,24,47.4,-95.12,9,0,Acer,spicatum,Acer spicatum
1012,10,NA,NA,1984,47.400000_-95.120000_34_Control_0_Medium,34,24,47.4,-95.12,8,0,Acer,spicatum,Acer spicatum
1013,10,NA,NA,1984,47.400000_-95.120000_34_Control_0_Medium,34,336,47.4,-95.12,1,0,Betula,papyrifera,Betula papyrifera
1014,10,NA,NA,1984,47.400000_-95.120000_34_Control_0_Medium,34,607,47.4,-95.12,2,0,Corylus,cornuta,Corylus cornuta
1015,10,NA,NA,1984,47.400000_-95.120000_34_Control_0_Small,34,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
1016,10,NA,NA,1984,47.400000_-95.120000_34_Control_0_Small,34,2068,47.4,-95.12,2,0,Rubus,flagellaris,Rubus flagellaris
1017,10,NA,NA,1996,47.400000_-95.120000_34_Treefall_Base_Small,34,24,47.4,-95.12,7,0,Acer,spicatum,Acer spicatum
1018,10,NA,NA,1996,47.400000_-95.120000_34_Treefall_Base_Tall,34,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
1019,10,NA,NA,1984,47.400000_-95.120000_34_Control_0_Small,34,24,47.4,-95.12,7,0,Acer,spicatum,Acer spicatum
1020,10,NA,NA,1984,47.400000_-95.120000_34_Control_0_Small,34,336,47.4,-95.12,4,0,Betula,papyrifera,Betula papyrifera
